0.002881878709443706	0.009027867431111013	0.01776375847467392	0.0024204359607845212	0.02846529078284081	9.085712010210305e-5	0.018051598273215584
0.0006612224624260047	0.00612804848987329	0.009667617574126725	0.0006312137626022613	0.009908815085077736	0.0	0.011464318557603066
0.0014535231861639486	0.0037924899303609606	0.0038846616059342756	0.00256989047860504	0.022280502637369855	0.0	0.007273668671183139
0.0	0.007657723904271963	0.005029114280770872	0.00201233123365275	0.02280449925157217	0.0	0.00880478239391463
0.010726165472092842	0.012721817238549045	0.028058399680170775	0.011278853627711702	0.02280927976169125	0.0	0.017783837994030424
0.018283402653662763	0.021826929747636368	0.005718707588675314	0.017728833208650818	0.024026248328954822	0.0	0.014975946433985646
0.009326422798018904	0.011601503096940758	0.008912756769200102	0.009324140652860592	0.012873469884569822	0.0	0.01649740491876669
0.34403441029293935	0.19582919236046897	0.0	0.15803635409322625	0.0	0.37225519565871834	0.0
0.0006378660573928895	0.00639050012926332	0.017051280922364406	0.002905746819285005	0.015787633603259892	0.0	0.015514880140555425
0.0	0.0043173581525361784	0.013202638238971536	0.0013846730090991135	0.004117534858283386	0.0	0.006600514779964103
0.0	0.0032925773955591597	0.006808277931121787	0.0007474063326379601	0.003828783176672853	0.0	0.004253082725428792
0.0	0.009781095173106996	0.01417329920056473	0.00020673325233420595	0.016400715960741753	0.0	0.015370229836014822
0.0009823914709342501	0.006451026296166843	0.0	0.0	0.027824990062004923	0.0	0.01596243215039903
3.8253560236291245e-5	0.005473590819564925	0.0	0.0	0.01852555432352017	0.0	0.008030020989150479
0.0009780600974955529	0.0017797290093805504	0.00018548464201490194	0.0	0.005341815825690953	0.0	0.006690157738435125
0.0012200281662605582	0.008914309132721338	0.0	0.0	0.03313243088879321	0.0	0.02340285387570438
0.0007274083872448987	0.010564683794179408	0.03169351879162567	0.0057293919383473915	0.02327634985467448	0.00016289953897715714	0.00451296057531281
0.0	0.011069041199520272	0.03384247002270549	0.006222024102394606	0.0018901323186193435	0.0	0.00888204656036913
0.0	0.010457353427892935	0.012079186845618728	0.0022287681309662052	0.013989878035806784	0.0	0.009593246910334021
0.018348026345346168	0.00869879260350779	0.013008910549553254	0.042449453743304666	0.019303333357602682	0.03671610758443554	0.00933193312642162
0.0	0.007738048883373755	0.008872651552577658	0.006838480404685625	0.004116104463191407	0.0	0.009750952837467509
9.228445172826375e-5	0.0058363176222860575	0.005345463226681494	0.006733484768841846	0.0017449469883799049	0.0	0.0026941164119150033
0.001720427141525406	0.001263289361631574	0.0030196542014326363	0.0009503968399797657	0.0031699005571835847	0.0	0.0031892146700794816
0.07156018516162117	0.0	0.0	0.13790676758022535	0.0	0.1272974400121813	0.0
0.0013068422570530539	0.003509161257273151	0.006653040102373659	0.0021530281320530508	0.01448422895997062	0.0	0.007127004648127442
0.0	0.0062868951063077124	0.019931948010644032	0.0041205347503207295	0.0002082132861168984	0.0	0.01845336610655761
